,Popular_cast,director_name,keywords,movie_genre,movie_id,overview,release_date,title
254,"['Chiwetel Ejiofor' 'Sarah-Sofie Boussnina' 'Rooney Mara' 'Lior Raz'
 'Tchéky Karyo']",['Garth Davis'],"['bible' 'jerusalem, israel' 'mary magdalene']",['Drama' 'History'],407439.0,"In the first century, free-spirited Mary Magdalene flees the marriage her family has arranged for her, finding refuge and a sense of purpose in a radical new movement led by the charismatic, rabble-rousing preacher named Jesus.",2018-03-15,Mary Magdalene
255,['Patsy Ferran' 'Mark Bonnar' 'Alexandra Roach' 'Rob Brydon' 'Daniel Ings'],['Sean Mullen'],[],['Animation' 'Family'],779611.0,"Pearl and Gadabout are now a flying doctor trio, caring for creatures including a mermaid, a unicorn and a sneezy lion. However when bad weather forces them to land at the palace, Pearl is locked up by her uncle, the king.",2021-04-16,Zog and the Flying Doctors
256,['Embeth Davidtz' 'Pam Ferris' 'Danny DeVito' 'Mara Wilson' 'Jon Lovitz'],['Danny DeVito'],"['based on novel or book' 'parent child relationship'
 'difficult childhood' 'telekinesis' 'child prodigy' 'childhood trauma'
 'school' 'teacher student relationship' 'schoolmarm'
 'based on young adult novel']",['Comedy' 'Family' 'Fantasy'],10830.0,An extraordinarily intelligent young girl from a cruel and uncaring family discovers she possesses telekinetic powers and is sent off to a school headed by a tyrannical principal.,1996-08-02,Matilda
257,"['Lena Headey' 'David Wenham' 'Michael Fassbender' 'Gerard Butler'
 'Vincent Regan']",['Zack Snyder'],"['evisceration' 'javelin' 'shield' 'army' 'epic' 'ancient world'
 'based on graphic novel' 'ancient greece' 's.a.t.' 'warrior'
 'sparta greece' '5th century bc']",['Action' 'Adventure' 'War'],1271.0,"Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.",2007-03-07,300
258,"['Wendie Malick' 'Patrick Dempsey' ""Catherine O'Hara"" 'Tress MacNeille'
 'Michael Clarke Duncan']",['Ben Gluck'],['grizzly bear' 'human animal relationship' 'forest' 'hibernation' 'bear'],['Adventure' 'Animation' 'Family'],10010.0,"Kenai finds his childhood human friend Nita and the two embark on a journey to burn the amulet he gave to her before he was a bear, much to Koda's dismay.",2006-08-17,Brother Bear 2
259,"['Morgan Freeman' 'Michael Caine' 'Daniel Radcliffe' 'Jesse Eisenberg'
 'Mark Ruffalo']",['Jon M. Chu'],"['magic' 'secret society' 'illusion' 'vigilante' 'revenge' 'heist'
 'on the run' 'illusionism' 'macau china' 'magician']",['Thriller' 'Action' 'Comedy'],291805.0,"One year after outwitting the FBI and winning the public’s adulation with their mind-bending spectacles, the Four Horsemen resurface only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet.",2016-06-02,Now You See Me 2
260,"['Barret Oliver' 'Gerald McRaney' 'Noah Hathaway' 'Alan Oppenheimer'
 'Deep Roy']",['Wolfgang Petersen'],"['based on novel or book' 'wolf' 'mythology' 'magic' 'horse' 'fairy tale'
 'child hero' 'bully' 'school' 'anthropomorphism' 'creature' 'reading'
 'book store' 'fantasy world' 'giant' 'gnome' 'quest' '1980s'
 'child protagonist' 'father son relationship'
 'based on young adult novel' 'magical necklace']",['Drama' 'Family' 'Fantasy' 'Adventure'],34584.0,"While hiding from bullies in his school's attic, a young boy discovers the extraordinary land of Fantasia, through a magical book called The Neverending Story. The book tells the tale of Atreyu, a young warrior who, with the help of a luck dragon named Falkor, must save Fantasia from the destruction of The Nothing.",1984-04-05,Die unendliche Geschichte
261,['Johnny Depp' 'Dale Dickey' 'Vanessa Branch' 'Ric Sarabia' 'Jack Donner'],['James Ward Byrkit'],[],['Adventure' 'Action' 'Fantasy'],230652.0,"Wenches Scarlett and Giselle fix each other up for their wedding, in which they would each marry their groom. Upon realizing that both their grooms were the same man, Jack Sparrow, the two wenches found themselves in an auction led by the Auctioneer. This short film serves as a prequel to The Curse of the Black Pearl, and explains just why Jack Sparrow's boat the Jolly Mon was seen sinking at the beginning of the whole story; why the wenches were so upset with him; and how Cotton lost his tongue.",2011-10-18,Pirates of the Caribbean: Tales of the Code: Wedlocked
262,"['Aaron Ashmore' 'Nicholas Campbell' 'Kelly McCormack' 'Andy McQueen'
 'Colm Feore']",['Wendy Morgan'],"['roommate' 'musician' 'toronto, canada' 'dating'
 'older man younger woman relationship' 'struggling artist'
 'woman director' 'money problems' 'absent parent' 'sugar daddy']",['Drama'],763240.0,"When a struggling musician can't afford her rent, she signs up for a website where rich older men pay to date younger women. Her new money-making venture sends her down a dark rabbit hole that forces her to grow up fast, shaping her music, and how she sees the world.",2021-04-09,Sugar Daddy
263,"['Joe Pesci' 'Tim Curry' 'Macaulay Culkin' ""Catherine O'Hara""
 'Daniel Stern']",['Chris Columbus'],"['holiday' 'new york city' 'burglar' 'slapstick' 'sequel' 'little boy'
 'family relationships' 'home invasion' 'family' 'precocious child'
 'home alone' 'mischievous child' 'christmas' 'kids on their own'
 'child rescue']",['Comedy' 'Family' 'Adventure'],772.0,"Instead of flying to Florida with his folks, Kevin ends up alone in New York, where he gets a hotel room with his dad's credit card—despite problems from a clerk and meddling bellboy. But when Kevin runs into his old nemeses, the Wet Bandits, he's determined to foil their plans to rob a toy store on Christmas eve.",1992-11-19,Home Alone 2: Lost in New York
264,['Michael Rooker' 'Fisher Stevens' 'Peter Falk' 'Ving Rhames' 'Amy Aquino'],['Walter Hill'],"['prison' 'martial arts' 'showdown' 'prisoner' 'fight' 'boxer' 'gangster'
 'fistfight' 'sports' 'tournament' 'fighting' 'convict' 'racial slur'
 'prison fight' 'boxing' 'action hero']",['Action' 'Adventure' 'Drama' 'Thriller'],15070.0,"Monroe Hutchens is the heavyweight champion of Sweetwater, a maximum security prison. He was convicted to a life sentence due to a passionate crime. Iceman Chambers is the heavyweight champion, who lost his title due to a rape conviction to ten years in Sweetwater. WHen these two giants collide in the same prison, they fight against each other disputing who is the real champion.",2002-07-17,Undisputed
265,['Toni Collette' 'Ari Aster' 'Gabriel Byrne' 'Alex Wolff' 'Milly Shapiro'],['Ari Aster'],"['loss of loved one' 'ant' 'funeral' 'ritual' 'utah' 'daughter'
 'supernatural' 'possession' 'dysfunctional family' 'decapitation' 'fear'
 'demon' 'attic' 'evil' 'dollhouse' 'séance' 'ancestry'
 'traumatic experience' 'folk horror' 'anaphylaxis' 'matriarch'
 'miniatures' 'decomposed body' 'supernatural horror']",['Horror' 'Mystery' 'Thriller'],493922.0,"When Ellen, the matriarch of the Graham family, passes away, her daughter's family begins to unravel cryptic and increasingly terrifying secrets about their ancestry.",2018-06-07,Hereditary
266,"['Christopher Gorham' 'Jon Bernthal' 'Taissa Farmiga' 'Shemar Moore'
 'Rosario Dawson']",['Sam Liu'],"['superhero' 'based on comic' 'super power' 'superhero team'
 'teen superhero' 'dc animated movie universe']",['Science Fiction' 'Action' 'Animation'],379291.0,Robin is sent by Batman to work with the Teen Titans after his volatile behavior botches up a Justice League mission. The Titans must then step up to face Trigon after he possesses the League and threatens to conquer the world.,2016-05-13,Justice League vs. Teen Titans
267,"['Glen Powell' 'Steve Buscemi' 'Carla Gugino' 'Sylvester Stallone'
 'Selena Gomez']",['Robert Rodriguez'],"['video game' 'artificial intelligence' 'liberation' 'child hero'
 'secret agent' 'mission' 'game developer' 'trapped in a game']",['Action' 'Adventure' 'Comedy' 'Family' 'Science Fiction'],12279.0,"Carmen's caught in a virtual reality game designed by the Kids' new nemesis, the Toymaker. It's up to Juni to save his sister, and ultimately the world.",2003-07-25,Spy Kids 3-D: Game Over
268,"['Mary Elizabeth Winstead' 'Aubrey Plaza' 'Thomas Jane' 'Chris Evans'
 'Michael Cera']",['Edgar Wright'],"['video game' 'canada' 'ex-boyfriend' 'toronto, canada' 'animated scene'
 'based on graphic novel' 'whipping' 'hipster' 'underage girlfriend'
 'unconsciousness' 'girl fight' 'vegan' 'aftercreditsstinger']",['Action' 'Comedy' 'Fantasy' 'Romance'],22538.0,"As bass guitarist for a garage-rock band, Scott Pilgrim has never had trouble getting a girlfriend; usually, the problem is getting rid of them. But when Ramona Flowers skates into his heart, he finds she has the most troublesome baggage of all: an army of ex-boyfriends who will stop at nothing to eliminate him from her list of suitors.",2010-08-12,Scott Pilgrim vs. the World
269,['Mckenna Grace' 'Danny McBride' 'Ike Barinholtz' 'Omar Sy' 'Josh Gad'],['Fergal Reilly' 'Clay Kaytis'],"['island' 'pig' 'rivalry' 'anthropomorphism' 'based on video game'
 'duringcreditsstinger' 'anger management' 'animal kingdom']",['Animation' 'Adventure' 'Comedy'],153518.0,"An island populated entirely by happy, flightless birds or almost entirely. In this paradise, Red, a bird with a temper problem, speedy Chuck, and the volatile Bomb have always been outsiders. But when the island is visited by mysterious green piggies, it’s up to these unlikely outcasts to figure out what the pigs are up to.",2016-05-11,The Angry Birds Movie
270,"['Jean Smart' 'Christina Hendricks' 'Kumail Nanjiani' 'Josh Lucas'
 'Katherine Heigl']",['Greg Berlanti'],"['loss of loved one' 'baby' 'godmother' 'romantic comedy' 'parenthood'
 'orphan' 'godfather' 'co-parenting' 'legal guardian']",['Comedy' 'Romance' 'Drama'],38408.0,"After a distastrous first date for caterer Holly and network sports director Messer, all they have is common is a dislike for each other and their love for their goddaughter Sophie. But when they suddenly become all Sophie has in this world, Holly and Messer must set their differences aside. Juggling careers and social calendars, they'll have to find common ground while living under the same roof.",2010-10-02,Life As We Know It
271,"['Linda Cardellini' 'Gary Oldman' 'Gerard Butler' 'Ryan McPartlin'
 'Taylor John Smith']",['Donovan Marsh'],"['submarine' 'washington dc, usa' 'sniper' 'pentagon' 'u.s. navy'
 'special forces' 'russian army' 'naval base' 'russian president'
 'post cold war']",['Action' 'Thriller'],399402.0,"Captain Glass of the USS Arkansas discovers that a coup d'état is taking place in Russia, so he and his crew join an elite group working on the ground to prevent a war.",2018-10-19,Hunter Killer
272,"['Dina Meyer' 'Athena Karkanis' 'Tobin Bell' 'Devon Bostick'
 'Emmanuelle Vaugier']",['Darren Lynn Bousman'],"['fbi' 'victim' 'pain' 'sadism' 'games' 'psychopath' 'horror'
 'electric chair' 'doctor' 'torture' 'police officer' 'survival horror'
 'death match' 'mind game' 'female corpse']",['Horror' 'Thriller' 'Crime'],663.0,"Jigsaw and his apprentice Amanda are dead. Now, upon the news of Detective Kerry's murder, two seasoned FBI profilers, Agent Strahm and Agent Perez, arrive in the terrified community to assist the veteran Detective Hoffman in sifting through Jigsaw's latest grisly remains and piecing together the puzzle. However, when SWAT Commander Rigg is abducted and thrust into a game, the last officer untouched by Jigsaw has but ninety minutes to overcome a series of demented traps and save an old friend...or face the deadly consequences.",2007-10-25,Saw IV
273,"['Stephen Lang' 'Jane Levy' 'Dylan Minnette' 'Daniel Zovatto'
 'Franciska Töröcsik']",['Fede Álvarez'],"['kidnapping' 'thief' 'blind' 'held captive' 'break in' 'blind man'
 'trapped in a house']",['Thriller' 'Horror'],300669.0,A group of teens break into a blind man's home thinking they'll get away with the perfect crime. They're wrong.,2016-06-08,Don't Breathe
274,"['B.J. Novak' 'Fred Armisen' 'Sofía Vergara' 'Hank Azaria'
 'Neil Patrick Harris']",['Raja Gosnell'],"['moon' 'magic' 'based on comic' 'blue' 'vortex' 'cat and mouse'
 'duringcreditsstinger' 'live action and animation']",['Animation' 'Family' 'Adventure' 'Comedy' 'Fantasy'],41513.0,"When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world and into ours -- in fact, smack dab in the middle of Central Park. Just three apples high and stuck in the Big Apple, the Smurfs must find a way to get back to their village before Gargamel tracks them down.",2011-07-29,The Smurfs
275,"['Patrick Wilson' 'Angus Sampson' 'Rose Byrne' 'Stefanie Scott'
 'Ty Simpkins']",['Adam Robitel'],['medium' 'key' 'haunted house' 'prequel' 'spirit' '1950s'],['Horror' 'Mystery' 'Thriller'],406563.0,"Parapsychologist Elise Rainier and her team travel to Five Keys, NM, to investigate a man’s claim of a haunting. Terror soon strikes when Rainier realizes that the house he lives in was her family’s old home.",2018-01-03,Insidious: The Last Key
276,"['Chris Evans' 'Ioan Gruffudd' 'Laurie Holden' 'Julian McMahon'
 'Colin Lawrence']",['Tim Story'],"['flying' 'sibling relationship' 'fire' 'marriage proposal' 'radiation'
 'dna' 'missile' 'mask' 'transformation' 'friendship' 'superhero'
 'based on comic' 'space' 'laboratory' 'explosion' 'scientist'
 'super power' 'space station' 'brooklyn bridge' 'fantastic four'
 'superhuman strength' 'invisibility' 'elasticity']",['Action' 'Adventure' 'Fantasy' 'Science Fiction'],9738.0,"During a space voyage, four scientists are altered by cosmic rays: Reed Richards gains the ability to stretch his body; Sue Storm can become invisible; Johnny Storm controls fire; and Ben Grimm is turned into a super-strong … thing. Together, these ""Fantastic Four"" must now thwart the evil plans of Dr. Doom and save the world from certain destruction.",2005-06-29,Fantastic Four
277,"['Nolan North' 'T. J. Miller' 'Jay Baruchel' 'America Ferrera'
 'Christopher Mintz-Plasse']",['John Sanford' 'Elaine Bogan'],"['based on novel or book' 'tournament' 'dragon' 'father son relationship'
 'short film']",['Animation' 'Family' 'Adventure' 'Comedy' 'Fantasy'],298115.0,A hunt for a lost sheep turns into a competition between Hiccup and friends as they compete to become the first Dragon Racing champion of Berk.,2014-11-01,Dragons: Dawn Of The Dragon Racers
278,"['Chow Yun-Fat' 'Emmy Rossum' 'Ernie Hudson' 'Justin Chatwin'
 'Jamie Chung']",['James Wong'],"['karate' 'superhero' 'revenge' 'dragon' 'based on manga'
 'duringcreditsstinger' 'live action remake' 'live action anime']",['Action' 'Adventure' 'Fantasy' 'Science Fiction' 'Thriller'],14164.0,"The young warrior Son Goku sets out on a quest, racing against time and the vengeful King Piccolo, to collect a set of seven magical orbs that will grant their wielder unlimited power.",2009-03-12,Dragonball Evolution
279,['Selena Gomez' 'Jamie Chung' 'Dale Dickey' 'Molly Hagan' 'Robert Adamson'],['Allison Liddi-Brown'],"['parent child relationship' 'secret identity' 'island' 'monarchy'
 'high school' 'princess' 'best friend' 'new home' 'woman director'
 'new school']",['Family' 'TV Movie' 'Comedy' 'Drama'],19458.0,"When her nation is invaded, a young princess is taken into the Princess Protection Program. She is relocated to Louisiana, where she stays with a covert agent and his tomboyish daughter, and must learn how to behave like an ordinary teenager.",2009-05-20,Princess Protection Program
280,"['Adria Arjona' 'Ryan Reynolds' 'Manuel Garcia-Rulfo' 'Dave Franco'
 'Mélanie Laurent']",['Michael Bay'],"['dictator' 'florence, italy' 'shootout' 'fictitious country'
 'evil dictator' 'action packed' 'street shootout']",['Action' 'Thriller' 'Comedy'],509967.0,"After faking his death, a tech billionaire recruits a team of international operatives for a bold and bloody mission to take down a brutal dictator.",2019-12-10,6 Underground
281,"['Angela Bettis' 'David Arquette' 'Thomas Hobson' 'Ted Ferguson'
 'Briana Lane']",['Brea Grant'],[],['Thriller' 'Horror' 'Comedy' 'Crime'],667141.0,"It's 1999 and over the course of one 12-hour shift at an Arkansas hospital, a junkie nurse, her scheming cousin and a group of black market organ-trading criminals start a heist that could lead to their collective demise.",2020-10-02,12 Hour Shift
282,"['Alexandra Shipp' 'Paul Giamatti' 'Aldis Hodge' 'Keith Powers'
 'Ashton Sanders']",['F. Gary Gray'],"['sibling relationship' 'aids' 'police brutality' 'rap music' 'hip-hop'
 'parent child relationship' 'husband wife relationship' 'vandalism'
 'drug dealer' 'nightclub' 'ghetto' 'freedom of speech' 'gangster'
 'protest' 'rapper' 'recording contract' 'rags to riches' 'assault'
 'terminal illness' 'road trip' 'based on true story' 'feud' 'gang'
 'marijuana' 'police chase' 'hospital' 'racism' 'los angeles, california'
 'detroit, michigan' 'racial slur' 'wrongful arrest' 'death of brother'
 'milwaukee wisconsin' 'police raid' 'police harassment'
 'duringcreditsstinger' 'record company' 'music tour' '1980s'
 'intimidation by police' 'los angeles riots' 'compton, california']",['Drama' 'Music' 'History'],277216.0,"In 1987, five young men, using brutally honest rhymes and hardcore beats, put their frustration and anger about life in the most dangerous place in America into the most powerful weapon they had: their music.  Taking us back to where it all began, Straight Outta Compton tells the true story of how these cultural rebels—armed only with their lyrics, swagger, bravado and raw talent—stood up to the authorities that meant to keep them down and formed the world’s most dangerous group, N.W.A.  And as they spoke the truth that no one had before and exposed life in the hood, their voice ignited a social revolution that is still reverberating today.",2015-08-11,Straight Outta Compton
283,"['Kurt Russell' 'Corey Feldman' 'Jeanette Nolan' 'Clarence Nash'
 'John Fiedler']",['Ted Berman' 'Art Stevens' 'Richard Rich'],"['based on novel or book' 'fox' 'friendship' 'dog' 'animal' 'hunting'
 'unlikely friendship']",['Adventure' 'Animation' 'Drama' 'Family'],10948.0,"When a feisty little fox named Tod is adopted into a farm family, he quickly becomes friends with a fun and adorable hound puppy named Copper. Life is full of hilarious adventures until Copper is expected to take on his role as a hunting dog -- and the object of his search is his best friend!",1981-07-10,The Fox and the Hound
284,"['Jean Reno' 'Natalie Portman' 'Gary Oldman' 'Jean-Hugues Anglade'
 'Samy Naceri']",['Luc Besson'],"['new york city' 'corruption' 'loss of loved one' 'assassin'
 'police brutality' 'hotel room' 's.w.a.t.' 'immigrant' 'hitman'
 'training' 'revenge' 'murder' 'loneliness' 'neighbor' 'tragic love'
 'cult film' 'neo-noir' 'complex relationship']",['Crime' 'Drama' 'Action'],101.0,"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps.",1994-09-14,Léon: The Professional
285,"['Steve Talley' 'Dean Cameron' 'Dean Cain' 'David Ellison'
 'Thomas Aske Berg']",['Drew Ann Rosenberg'],['woman director'],['Comedy'],45781.0,"Eric, a highly-gifted golfer but radically-undisciplined college undergrad, finds his world drastically altered after losing a golf bet to a pair of sadistic plastic surgeons. Eric's bad-boy attitude lifestyle comes to a screeching halt as he loses his money, his girlfriend, his dignity and his golf swing. Eric and his best friend Tyler decide to take on the doctors, in a final golf match of ""Best-Ball"" to get his life back and become the man he should have been all along.",2009-09-12,Hole in One
286,"['Kelly Sheridan' 'David Kaye' 'Chiara Zanni' 'Kathleen Barr'
 'Tabitha St. Germain']",['Conrad Helten'],['fairy' 'butterfly'],['Animation' 'Fantasy' 'Family'],18198.0,"Elina, heroine of the Fairytopia films tells her friend Bibble the story of Flutterfield, a faraway kingdom populated by fairies with butterfly wings. Henna, the evil butterfly fairy has poisoned the queen of Flutterfield in an attempt to take over the kingdom.",2008-02-26,Barbie Mariposa
287,"['Casper Van Dien' 'Lou Ferrigno' 'Marah Fairclough' 'Lauren Parkinson'
 'Rileah Vanderbilt']",['Jeremy M. Inman'],['fairy tale' 'brothers grimm' 'rumpelstiltskin' 'female warrior'],['Action' 'Fantasy'],323660.0,"When Rumpelstiltskin destroys the Magic Mirror and escapes to the modern world, the four princesses of ""Once Upon a Time""-Cinderella, Sleeping Beauty, Snow White, and Rapunzel-are sucked through the portal too. Well-trained and endowed with magical powers, the four women must fight Rumpelstiltskin and his army of thralls before he enslaves everyone on Earth.",2015-03-17,Avengers Grimm
288,"['Catherine Zeta-Jones' 'Jake Cherry' 'Justin Bartha' 'Veanne Cox'
 'Thomas Middleditch']",['Bart Freundlich'],"['new york city' 'infidelity' 'nanny' 'divorce' 'green card'
 'older woman younger man relationship' 'rebound']",['Romance' 'Comedy'],24122.0,"Upon discovering her husband's infidelity, Sandy leaves the suburbs and moves into the city. There, she befriends Aram, a guy whose wife only married him so she could get a green card. Sandy hires Aram to be her nanny, and  it isn't long until Aram and Sandy find out they get along wonderfully and start to date. But is their relationship real or is it, in fact, just a rebound for both of them?",2009-09-16,The Rebound
289,"['Dina Meyer' 'Cary Elwes' 'Emmanuelle Vaugier' 'Tobin Bell'
 'Shawnee Smith']",['Darren Lynn Bousman'],"['riddle' 'sadism' 'horror' 'serial killer' 'torture' 'survival horror'
 'death match' 'mind game']",['Horror'],215.0,"When a new murder victim is discovered with all the signs of Jigsaw's hand, Detective Eric Matthews begins a full investigation and apprehends Jigsaw with little effort. But for Jigsaw, getting caught is just another part of his plan. Eight more of his victims are already fighting for their lives and now it's time for Matthews to join the game.",2005-10-28,Saw II
290,"['Ed Harris' 'Jamie Bell' 'Sam Worthington' 'Anthony Mackie'
 'Elizabeth Banks']",['Asger Leth'],"['new york city' 'deception' 'rooftop' 'diamond heist'
 'framed for a crime' 'escaped prisoner' 'negotiator']",['Action' 'Thriller' 'Crime'],49527.0,"An ex-cop turned con threatens to jump to his death from a Manhattan hotel rooftop. The NYPD dispatch a female police psychologist to talk him down. However, unbeknownst to the police on the scene, the suicide attempt is a cover for the biggest diamond heist ever pulled.",2012-01-13,Man on a Ledge
291,"['Mark Hamill' 'Ben Affleck' 'Dan Castellaneta' 'Judith Light'
 'Jeff Bennett']",['Rob LaDuca' 'Robert C. Ramirez'],['bible' 'faith' 'ancient egypt' 'christian film'],['Family' 'Animation'],16366.0,"In this animated retelling of the story from the Bible's Book of Genesis, Joseph's gift of dream interpretation and his brilliantly colored coat inspires jealousy in his brothers.",2000-11-07,Joseph: King of Dreams
292,"['Steve Buscemi' 'John Cusack' 'Jennifer Coolidge' 'Christian Slater'
 'Eddie Izzard']",['Tony Leondis'],"['experiment' 'mad scientist' 'henchman' 'hunchback' 'doomsday device'
 'evil genius' 'evil scientist']",['Animation' 'Comedy' 'Family' 'Fantasy'],14248.0,"A cliché hunchbacked evil scientist's assistant aspires to become a scientist himself, much to the displeasure of the rest of the evil science community.",2008-09-19,Igor
293,"['Katharine Isabelle' 'Jodelle Ferland' 'Patricia Clarkson' 'Rena Sofer'
 'Emilie de Ravin']",['David Carson'],"['based on novel or book' 'becoming an adult' 'puberty' 'telekinesis'
 'high school' 'remake' 'prom' 'religion' 'cruelty' 'rage'
 'abusive mother']",['Drama' 'Horror' 'TV Movie'],7342.0,"Carrie White is a lonely and painfully shy teenage girl with telekinetic powers who is slowly pushed to the edge of insanity by frequent bullying from both classmates at her school, and her own religious, but abusive, mother.",2002-11-04,Carrie
294,"['Michael Caine' 'Lena Headey' 'David Walliams' 'Rita Ora'
 'Sophie Simnett']",['Martin Owen'],['graffiti' 'parkour' 'art gallery' 'art theft'],['Crime' 'Drama' 'Action'],644083.0,"A Dickens classic brought thrillingly up to date in the teeming heartland of modern London, where a group of street smart young hustlers plan the heist of the century for the ultimate payday.",2021-01-22,Twist
295,"['Ed Skrein' 'Ray Stevenson' 'Noémie Lenoir' 'Tatiana Pajković'
 'Yuri Kolokolnikov']",['Camille Delamarre'],['transporter' 'sequel' 'bank heist'],['Action' 'Thriller' 'Crime'],287948.0,"The fast-paced action movie is again set in the criminal underworld in France, where Frank Martin is known as The Transporter, because he is the best driver and mercenary money can buy. In this installment, he meets Anna and they attempt to take down a group of ruthless Russian human traffickers who also have kidnapped Frank’s father.",2015-09-02,The Transporter Refueled
296,"['Tara Strong' 'C. Thomas Howell' 'Vanessa Williams' 'Christian Slater'
 'Liam McIntyre']",['Sam Liu'],['based on comic' 'dc animated movie universe'],['Science Fiction' 'Action' 'Animation'],487242.0,Task Force X targets a powerful mystical object that they will risk their lives to steal.,2018-05-09,Suicide Squad: Hell to Pay
297,"['Martin Lawrence' 'Portia Doubleday' 'Susan Walters' 'Emily Rios'
 'Ana Ortiz']",['John Whitesell'],"['undercover' 'fbi' 'sequel' 'disguise' 'impersonation'
 'duringcreditsstinger']",['Crime' 'Comedy' 'Action'],38322.0,"FBI agent Malcolm Turner and his 17-year-old son, Trent, go undercover at an all-girls performing arts school after Trent witnesses a murder. Posing as Big Momma and Charmaine, they must find the murderer before he finds them.",2011-02-16,"Big Mommas: Like Father, Like Son"
298,"['Pedro Pascal' 'Nicolas Cage' 'Ike Barinholtz' 'Demi Moore'
 'Neil Patrick Harris']",['Tom Gormican'],['actor playing himself'],['Action' 'Comedy' 'Crime'],648579.0,"Creatively unfulfilled and facing financial ruin, Nick Cage must accept a $1 million offer to attend the birthday of a dangerous superfan. Things take a wildly unexpected turn when Cage is recruited by a CIA operative and forced to live up to his own legend, channeling his most iconic and beloved on-screen characters in order to save himself and his loved ones.",2022-04-20,The Unbearable Weight of Massive Talent
299,"['Will Poulter' 'Liam Neeson' 'Skandar Keynes' 'Ben Barnes'
 'Tilda Swinton']",['Michael Apted'],"['based on novel or book' 'lion' 'magic' 'epic' 'anthropomorphism'
 'dragon' 'king' 'fantasy world' 'snowing' 'sea voyage' 'quest'
 'high fantasy' 'father son relationship' 'brother sister relationship'
 'turned into animal' 'based on young adult novel' 'good versus evil']",['Adventure' 'Family' 'Fantasy'],10140.0,"This time around Edmund and Lucy Pevensie, along with their pesky cousin Eustace Scrubb find themselves swallowed into a painting and on to a fantastic Narnian ship headed for the very edges of the world.",2010-12-02,The Chronicles of Narnia: The Voyage of the Dawn Treader
300,"['Chris Pratt' 'Anne Hathaway' 'June Diane Raphael' 'Candice Bergen'
 'Steve Howey']",['Gary Winick'],['bride' 'friendship' 'engagement' 'rivalry' 'wedding' 'family feud'],['Comedy' 'Romance'],10521.0,Two best friends become rivals when their respective weddings are accidentally booked for the same day.,2009-01-09,Bride Wars
301,"['Morgan Freeman' 'Radha Mitchell' 'Aaron Eckhart' 'Gerard Butler'
 'Charlotte Riley']",['Babak Najafi'],"['london, england' 'usa president' 'terrorist' 'political assassination'
 'terrorist attack']",['Action' 'Thriller'],267860.0,"In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",2016-03-02,London Has Fallen
302,"['Curtis Armstrong' 'Chloe Bridges' 'Robert Belushi' 'Amy Hill'
 'Christopher Cousins']",['Savage Steve Holland'],[],['Comedy'],16985.0,"Moving from England to California, the youngest cousins of Elle Woods must defend themselves when their schools reigning forces turn on the girls and try to frame them for a crime.",2009-04-28,Legally Blondes
303,"['James Earl Jones' 'Spike Lee' 'Joseph McGrath' 'Roger Ebert'
 'James B. Harris']",['John Scheinfeld'],[],['Documentary'],196733.0,A documentary exploring the historical concept of the narrative of Stanley Kubrick's 1964 film Dr. Strangelove Or: How I Learned to Stop Worrying and Love The Bomb. This short documentary compares the film with the actual events concerning the Cold War and the Cuban Missle Crisis.,2004-10-28,No Fighting in the War Room Or: Dr Strangelove and the Nuclear Threat
304,"['Matthew Lillard' 'Jason Isaacs' 'Grey DeLisle' 'Frank Welker'
 'Nick Frost']",['Maxwell Atoms' 'Melchior Zwyer' 'Christina Sotta'],['friendship' 'friends' 'mystery'],['Animation' 'Comedy' 'Family' 'Mystery' 'Adventure' 'Fantasy'],682254.0,"An evil sorceress transports the gang back to the age of chivalrous knights, spell-casting wizards, and fire-breathing dragons.",2021-02-22,Scooby-Doo! The Sword and the Scoob
305,"['Kiefer Sutherland' 'Nolan North' 'Patrick Warburton' 'Eddie Izzard'
 'Jim Belushi']","[""Steve 'Spaz' Williams""]",['new york city' 'africa' 'lion' 'zoo'],['Family' 'Animation'],9904.0,"An adolescent lion is accidentally shipped from the New York Zoo to Africa. Now running free, his zoo pals must put aside their differences to help bring him back.",2006-03-06,The Wild
306,"['David Harbour' 'Milla Jovovich' 'Thomas Haden Church' 'Ian McShane'
 'Stephen Graham']",['Neil Marshall'],"['london, england' 'secret society' 'based on comic' 'english countryside'
 'reboot' 'tijuana mexico' 'nazi occultism' 'father son relationship'
 'lucha libre' 'baba yaga' 'ailuranthropy' 'arthurian mythology']",['Fantasy' 'Action' 'Adventure' 'Science Fiction'],456740.0,"Hellboy comes to England, where he must defeat Nimue, Merlin's consort and the Blood Queen. But their battle will bring about the end of the world, a fate he desperately tries to turn away.",2019-04-10,Hellboy
